Type,RUN,TOOL,TPR,TNR,FPR,TP,TN,FP,FN,SHARED
Significant_SNPs,n100/run44,SHEsis,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run44,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run44,PLINK,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared1
Significant_SNPs,n100/run45,MultiGWAS,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run45,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run45,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run45,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run45,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run46,MultiGWAS,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared1
Significant_SNPs,n100/run46,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run46,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run46,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run46,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run47,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run47,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run47,SHEsis,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run47,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run47,PLINK,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run48,MultiGWAS,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run48,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run48,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run48,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run48,PLINK,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run49,MultiGWAS,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared1
Significant_SNPs,n100/run49,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run49,SHEsis,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared1
Significant_SNPs,n100/run49,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run49,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run5,MultiGWAS,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run5,GWASpoly,0,1,0,0,390,0,10,Shared1
Significant_SNPs,n100/run5,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run5,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run5,PLINK,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run50,MultiGWAS,0.1,0.98974358974359,0.0102564102564103,1,386,4,9,Shared1
Significant_SNPs,n100/run50,GWASpoly,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run50,SHEsis,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run50,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run50,PLINK,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run51,MultiGWAS,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared1
Significant_SNPs,n100/run51,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run51,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run51,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run51,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run52,MultiGWAS,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run52,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run52,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run52,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run52,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run53,MultiGWAS,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run53,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run53,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run53,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run53,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run54,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run54,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run54,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run54,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run54,PLINK,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run55,MultiGWAS,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run55,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run55,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run55,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run55,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run56,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run56,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run56,SHEsis,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run56,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run56,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run57,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run57,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run57,SHEsis,0,1,0,0,390,0,10,Shared1
Significant_SNPs,n100/run57,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run57,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run58,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run58,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run58,SHEsis,0,1,0,0,390,0,10,Shared1
Significant_SNPs,n100/run58,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run58,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run59,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run59,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run59,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run59,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run59,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run6,MultiGWAS,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run6,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run6,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run6,GAPIT,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run6,PLINK,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run60,MultiGWAS,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run60,GWASpoly,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run60,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run60,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run60,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run61,MultiGWAS,0.3,0.992307692307692,0.00769230769230769,3,387,3,7,Shared1
Significant_SNPs,n100/run61,GWASpoly,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run61,SHEsis,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run61,GAPIT,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run61,PLINK,0.3,0.992307692307692,0.00769230769230769,3,387,3,7,Shared1
Significant_SNPs,n100/run62,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run62,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run62,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run62,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run62,PLINK,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run63,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run63,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run63,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run63,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run63,PLINK,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run64,MultiGWAS,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run64,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run64,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run64,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run64,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run65,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run65,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run65,SHEsis,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run65,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run65,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run66,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run66,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run66,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run66,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run66,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run67,MultiGWAS,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run67,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run67,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run67,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run67,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run68,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run68,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run68,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run68,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run68,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run7,MultiGWAS,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run7,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run7,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run7,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run7,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run70,MultiGWAS,0.3,0.992307692307692,0.00769230769230769,3,387,3,7,Shared1
Significant_SNPs,n100/run70,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run70,SHEsis,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run70,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run70,PLINK,0.3,0.992307692307692,0.00769230769230769,3,387,3,7,Shared1
Significant_SNPs,n100/run71,MultiGWAS,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run71,GWASpoly,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run71,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run71,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run71,PLINK,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run72,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run72,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run72,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run72,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run72,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run73,MultiGWAS,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run73,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run73,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run73,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run73,PLINK,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run74,MultiGWAS,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run74,GWASpoly,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run74,SHEsis,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run74,GAPIT,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run74,PLINK,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run75,MultiGWAS,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run75,GWASpoly,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run75,SHEsis,0,1,0,0,390,0,10,Shared1
Significant_SNPs,n100/run75,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run75,PLINK,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run76,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run76,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run76,SHEsis,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared1
Significant_SNPs,n100/run76,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run76,PLINK,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run77,MultiGWAS,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run77,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run77,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run77,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run77,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run78,MultiGWAS,0.3,0.987179487179487,0.0128205128205128,3,385,5,7,Shared1
Significant_SNPs,n100/run78,GWASpoly,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run78,SHEsis,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run78,GAPIT,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run78,PLINK,0.3,0.992307692307692,0.00769230769230769,3,387,3,7,Shared1
Significant_SNPs,n100/run79,MultiGWAS,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run79,GWASpoly,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run79,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run79,GAPIT,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run79,PLINK,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run8,MultiGWAS,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run8,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run8,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run8,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run8,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run80,MultiGWAS,0.3,0.984615384615385,0.0153846153846154,3,384,6,7,Shared1
Significant_SNPs,n100/run80,GWASpoly,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run80,SHEsis,0.1,0.98974358974359,0.0102564102564103,1,386,4,9,Shared1
Significant_SNPs,n100/run80,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run80,PLINK,0.2,0.98974358974359,0.0102564102564103,2,386,4,8,Shared1
Significant_SNPs,n100/run81,MultiGWAS,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run81,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run81,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run81,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run81,PLINK,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run82,MultiGWAS,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run82,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run82,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run82,GAPIT,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run82,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run83,MultiGWAS,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run83,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run83,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run83,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run83,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run84,MultiGWAS,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run84,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run84,SHEsis,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run84,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run84,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run85,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run85,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run85,SHEsis,0,1,0,0,390,0,10,Shared1
Significant_SNPs,n100/run85,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run85,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run86,MultiGWAS,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run86,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run86,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run86,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run86,PLINK,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run87,MultiGWAS,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run87,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run87,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run87,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run87,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run88,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run88,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run88,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run88,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run88,PLINK,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run89,MultiGWAS,0.2,0.984615384615385,0.0153846153846154,2,384,6,8,Shared1
Significant_SNPs,n100/run89,GWASpoly,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared1
Significant_SNPs,n100/run89,SHEsis,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared1
Significant_SNPs,n100/run89,GAPIT,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run89,PLINK,0.2,0.987179487179487,0.0128205128205128,2,385,5,8,Shared1
Significant_SNPs,n100/run9,MultiGWAS,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run9,GWASpoly,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run9,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run9,GAPIT,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run9,PLINK,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run90,MultiGWAS,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run90,GWASpoly,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run90,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run90,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run90,PLINK,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run91,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run91,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run91,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run91,GAPIT,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run91,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run92,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run92,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run92,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run92,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run92,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run93,MultiGWAS,0.4,0.994871794871795,0.00512820512820513,4,388,2,6,Shared1
Significant_SNPs,n100/run93,GWASpoly,0.3,1,0,3,390,0,7,Shared1
Significant_SNPs,n100/run93,SHEsis,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run93,GAPIT,0.4,1,0,4,390,0,6,Shared1
Significant_SNPs,n100/run93,PLINK,0.4,0.994871794871795,0.00512820512820513,4,388,2,6,Shared1
Significant_SNPs,n100/run94,MultiGWAS,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run94,GWASpoly,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run94,SHEsis,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run94,GAPIT,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared1
Significant_SNPs,n100/run94,PLINK,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared1
Significant_SNPs,n100/run95,MultiGWAS,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run95,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run95,SHEsis,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run95,GAPIT,0.2,1,0,2,390,0,8,Shared1
Significant_SNPs,n100/run95,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared1
Significant_SNPs,n100/run96,MultiGWAS,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared1
Significant_SNPs,n100/run96,GWASpoly,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run96,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run96,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run96,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared1
Significant_SNPs,n100/run97,MultiGWAS,0.2,0.98974358974359,0.0102564102564103,2,386,4,8,Shared1
Significant_SNPs,n100/run97,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run97,SHEsis,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared1
Significant_SNPs,n100/run97,GAPIT,0.1,1,0,1,390,0,9,Shared1
Significant_SNPs,n100/run97,PLINK,0.2,0.98974358974359,0.0102564102564103,2,386,4,8,Shared1
